ID	EN
3231363339363839	What sort of weather will be happening in Thailand during July?
3139393831363039	What is happening tonight in Miami
39353138353538	News headlines on CNN
39353533363037	Play some jazz.
3231363030383134	Set an alarm for Friday at 2:30 pm to renew my gym membership.
39353135393938	Update timer to 15 minutes.
3231363032353238	open iHeartRadio and play Original Album Classics on shuffle
3231313434353135	Remind me to water the flowers on today.
39353633353230	Any recent news about terrorists?
3133323737323336	How do I cook ratatouille
3136303030333130	Any news on North Korea this evening
3231323336343933	Remind me tomorrow to email Kate.
3133323738313330	I need vegan recipes for cookies
3231353532333935	Have an alarm set up to run every Thursday at 6am
3231323237363130	remind me to book flight tickets for sandy, tj and tima
3231333434303431	Call the group
3231323335373838	cancel my reminder to buy milk
39353437313134	Set an alarm for my meeting at 3:00 PM
3135323935363935	set a timer for 30 seconds
3231323238333230	Show where we are supposed to meet in the reminder for 18th.
3231373233363334	reply to Jeffrey S Ball with a video message
39353234343633	set timer for 1 and half hours from now.
3231373530373335	Show me other health events
3231373233353038	send a video to Veronica
3232353138383337	i want to touch base with Bailey Harrison
3231373530323838	Tell me the location of the last event
3231353233323434	I want to listen to idontwannabeyouanymore by Halsey on Spotify
3132353938383338	Can you play more songs like the last one
3139393832313137	Things to do in PA tonight
3132353534393231	homemade steak seasoning
3231323331313533	Please set reminder to pick up Jayson after football practice on Friday.
39353038303539	What's the recent news on fox
3231353539353730	Will I need to wear a waterproof jacket today?
3231343631353031	Which of Stephan Havas aunts were born Tuesday?
3139393831353330	What time does the parade on Main Street start tonight
39353433363336	Set alarm for 30 minutes
3139393739363132	Are there any live performances this week with tickets available
3132353634353837	I want to hear that last song again
3231323236383135	Delete the reminder to walk the dog on Sunday
3231323239363439	Create a reminder to email work on Monday at 8am.
3232353833363232	send a message to my parents
3138393935343133	tell me more about leanna
3231313534323838	It would be great if you could remind me 30 minutes before my 2:00 appointment.
3231323330393932	Make an event reminder for dad's retirement party next month.
3231353537363731	Hey bot can you tell me the weather for new York America
3231323431333037	remind me to call the work bus for transportation update
3231363032353932	open Spotify and play True
3139393831363435	Events in Milwaukee this weekend
39353631343334	Please pause the timer.
3231333533303538	who of my friends are online
3231323834353533	Ask Jordan when the wedding is.
3138393836323932	Where does Liam live?
3231333436323937	please terminate call
3231323237363032	Remove all remidners for the next 2 hours
3231363333323837	Set an alarm this Thursday at 9am and 10am
3231363734333431	Call my Girl Friend
3139393833353431	Events in Sacramento
3138393834333938	Do I have a friend that works in Los Angeles?
3231313438373434	Remind me to call att.
39343536313930	Give me a frech recipe
3135323835343230	Which vegetable has the highest amount of vitamin D
3138393734343738	Friends of Kit
3232353138313331	Start an video call with Productivity
3231373538303938	call Michelle number three
3231353530323737	show my alarms for tuesday please
3231323232393730	i need to change the reminder i have set for the game next week
3231313437343437	Set a reminder to get the tires checked on August 1st
3231323735363132	Send a message to Louise and ask if I left my wallet in her car.
3138393831323932	Did any of my friends attend Grand Canyon University?
3231313531313430	Remove the alert on my reminder about the work party.
3232343533373234	respond interested to A Bewitching Fete
3232353734353031	Show me messages from Leonid via Messenger
3231363335313634	Create a new alarm for the first of January next year at 3pm.
3132353636373536	Turn my music off
3138393932303432	Did Sarah ever work for Best Buy
39353732343835	take 20 minutes off the timer
39353630313636	will i need a coat tomorrow
39353433303533	give me a news update from cnn
3138393838323037	Give me Lee's age
39353233343031	what is the weather today ?
3135323936303033	What is the top news story of the hour
3138393835373438	What is Michelle's work address in Boise?
39353034373231	Will there be any flooding from the rain?
3231363333373638	Create wakeup alarm for tomorrow at 6am
3135323930343438	any new healthcare repeal news
39343936343732	Played the song southern nights
39353636303839	Please play some music from the 80s
3134313539303839	Temperature outside this weekend Celsius
3231333438373432	let's see who's online
3231373233313635	Can you video message Alan Cox?
3231363734353034	Call my daughter please
39353633333330	tell me the big news
39343636313231	What's the latest CNN story?
39353234383831	repeat this song again
3231363333323638	Create a alarms for 1pm and 5pm on Monday for a Month
39353433343438	Restart the timer I set
3232313332333533	call Victor and Sara
3232353331333137	please phone call 5558546 on Skype
39353731363231	What is the main headline in USA Today?
3231303231313536	add Moses to this call
39343936343234	Read me a news headline
3231323232343733	Change reminder for Fido's haircut from Friday to Saturday
3231363337313936	new time for alarm, please
3231323338383530	Remind me to leave the Keys for James
3231373130393330	I'd like to call Lola Valeria White
39343636373432	Set a timer for 35 minutes for lunch.
3232353138333834	call Daisy Clemons, Isiah King, Brody Oneil, and Kiley Joyce on Whatsapp
3231373439373734	play I will go to you like the first snow station on iheartradio
39353339313536	Should I carry a jacket today?
3232333731303730	Put five extra minutes on the steak timer
3232353734393032	Show me texts from Janice via Facebook
39343836343230	Weather in houston for tomorrow?
3231373538393534	I don't want sports events
3139393832393136	What concerts are in Dallas this week
3139393833323233	April Fools Day events in Oakland town today
39343734323430	I'm done listening to music.
3139393833353036	Events in Escondido tonight
39343732343834	Any news I should know about?
3231323331303133	I want to set a reminder to go get Lisa a sketchbook and earbuds tomorrow.
39343732333035	Show news stories about car accidents in Detroit.
39353739333334	Who is the artist of this song?
3232313432393337	I need the weather for Henley in Arden
39353738353232	set my alarm for 4:30 tomorrow morning
3136343034373336	Can you give me more details about the Miami Marlins sale
39353031323335	Where does the US stand with adversaries?
3231373530323433	When does the second event start?
3136343339313132	Please set a timer for 4 am
3231323337363537	set a reminder for tomorrow at 6 30 am
3132363230343037	play Boston greatest hits on Pandora
3232353833303632	Has design code group sent me anything
3139393833363737	What's happening in New Orleans tonight
3231363336333838	Set an alarm for 6pm this evening
39353333383333	are we going to have thunderstorms tomorrow?
3231373530383438	Who's going to Free Intro to Reiki?
39343831373737	Start the timer in two minutes
39353333393233	Restart and play some happy music
3231303133353431	repeat all music off
39343734303838	Stop this song and play the next
3231333438303231	turn on unavailable mode
39343631353734	I need a recipe that uses cucumbers
3231353534393633	make an alarm for saturday at 11pm
39343536323236	Short rib recipes please
39353734343336	is there any new news on the president
39353332373632	Set the oven alarm for 50 minutes.
3139393835393631	Any special events coming up
3134313539373935	Is it going to be below 64 in degree celsius madrid next week
39353637303531	set a time for 23 minutes
39353238343435	How many people were injured in Virginia this weekend?
3139393739353638	Anything happening in New York next weekend
3231323333303636	Please change my reminders next week to the week after.
3231313432303333	Remind me tomorrow to make a dental appointment.
39353035383136	add new playlist
3139393832353335	Are there any events scheduled for next week
3231363734373138	Phone dad
3139393738363332	What's happening in Lorain next wekend
39343736333532	Set a timer for 21 minutes.
3231323331323234	Delete the reminder to pick up groceries tonight
